,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
228,61.0,Black,Alabama,21,"Geneva County",26777.0,0.9226692319673692,0.07733076803263084,0.8702991373193413,0.03880195690331254,0.0964260372707921,0.004145348620084401,0.010083280427232326,0.001,0.0,0.0,0.0,0.0,0.028294290718190073,0.028294290718190073,0.028294290718190073,0.06091346686089354,0.06091346686089354,0.06091346686089354,0.06091346686089354,0.10288135385573896,0.10288135385573896,0.11847275317960353,0.11847275317960353,0.0762875931359913,0.0762875931359913,0.0762875931359913,0.14,0.07,0.16,0.02,0.14,0.2,0.13,0.1,0.0,0.0,0.0,0.5,0.5,0.0
36,9.0,Blountsville,Alabama,171,"Blount County",57673.0,0.9253933094053254,0.07460669059467462,0.9577098468954277,0.08953929915211624,0.018795623602032147,0.0028436183309347527,0.006536854333917084,0.001,0.0,0.0,0.0,0.0,0.02817824501933314,0.02817824501933314,0.02817824501933314,0.060772087241863615,0.060772087241863615,0.060772087241863615,0.060772087241863615,0.1029031464752426,0.1029031464752426,0.11870620661603638,0.11870620661603638,0.07642189015368255,0.07642189015368255,0.07642189015368255,0.12,0.04,0.12,0.17,0.13,0.17,0.13,0.05,0.01,0.0,0.21,0.35,0.43,0.0
21,5.0,"Blue Springs",Alabama,7,"Barbour County",26489.0,1.0,0.0,0.5011514213447091,0.04424478085242931,0.47710370342406283,0.004454679300841859,0.0057759824832949525,0.001,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.0569,0.0569,0.0569,0.0569,0.1035,0.1035,0.1251,0.1251,0.0801,0.0801,0.0801,0.0,0.19,0.12,0.04,0.24,0.14,0.12,0.12,0.0,0.0,0.77,0.0,0.22,0.0
204,55.0,Boaz,Alabama,104,"Etowah County",103057.0,0.9041792899201492,0.09582071007985082,0.8101536043160581,0.03714449285346944,0.15688405445530143,0.008199345992994168,0.006035494920286832,0.001,0.0,0.0,0.0,0.0,0.029081962249401645,0.029081962249401645,0.029081962249401645,0.06187309485314426,0.06187309485314426,0.06187309485314426,0.06187309485314426,0.10273343431936119,0.10273343431936119,0.11688816514615677,0.11688816514615677,0.07537603899306336,0.07537603899306336,0.07537603899306336,0.09,0.06,0.22,0.11,0.12,0.14,0.12,0.05,0.02,0.02,0.17,0.32,0.47,0.02
205,95.0,Boaz,Alabama,790,"Marshall County",94725.0,0.9207941151858074,0.07920588481419255,0.9342412245975191,0.13017682765901292,0.028271311691739246,0.007780416996569016,0.010683557666930589,0.001,0.0,0.0,0.0,0.0,0.0283741706930846,0.0283741706930846,0.0283741706930846,0.06101078542185659,0.06101078542185659,0.06101078542185659,0.06101078542185659,0.10286635292148645,0.10286635292148645,0.11831205567142368,0.11831205567142368,0.07619514987866031,0.07619514987866031,0.07619514987866031,0.09,0.06,0.22,0.11,0.12,0.14,0.12,0.05,0.02,0.02,0.17,0.32,0.47,0.02
237,63.0,Boligee,Alabama,17,"Greene County",8479.0,0.8888808984799366,0.11111910152006343,0.18575303691473052,0.010142705507724968,0.8025710579077722,0.002122891850454063,0.0025946455949994104,0.001,0.0,0.0,0.0,0.0,0.029733673724754703,0.029733673724754703,0.029733673724754703,0.06266708136889129,0.06266708136889129,0.06266708136889129,0.06266708136889129,0.10261104718783949,0.10261104718783949,0.11557709299973055,0.11557709299973055,0.07462182829506088,0.07462182829506088,0.07462182829506088,0.19,0.34,0.1,0.08,0.07,0.14,0.0,0.0,0.0,0.04,0.05,0.35,0.59,0.0
462,121.0,"Bon Air",Alabama,9,"Talladega County",80862.0,0.9071136678106412,0.09288633218935882,0.6489327496228142,0.022791917093319482,0.3256412158986916,0.0064678093542084045,0.0039820929484801265,0.001,0.0,0.0,0.0,0.0,0.028956957751266686,0.028956957751266686,0.028956957751266686,0.061720800640627724,0.061720800640627724,0.061720800640627724,0.061720800640627724,0.10275690934248512,0.10275690934248512,0.11713964133137195,0.11713964133137195,0.07552070382306461,0.07552070382306461,0.07552070382306461,0.08,0.14,0.25,0.11,0.17,0.11,0.11,0.0,0.0,0.0,0.0,0.5,0.5,0.0
141,41.0,Brantley,Alabama,67,"Crenshaw County",13963.0,0.9136132281075012,0.08638677189249877,0.7168946501468166,0.018262551027716106,0.24192508773186278,0.017689608250375993,0.005442956384731075,0.001,0.0,0.0,0.0,0.0,0.02868007648262045,0.02868007648262045,0.02868007648262045,0.06138347346122069,0.06138347346122069,0.06138347346122069,0.06138347346122069,0.10280890582486,0.10280890582486,0.11769665364881284,0.11769665364881284,0.0758411321456998,0.0758411321456998,0.0758411321456998,0.12,0.1,0.08,0.14,0.18,0.15,0.08,0.05,0.02,0.02,0.16,0.34,0.46,0.02
26,7.0,Brent,Alabama,352,"Bibb County",22583.0,1.0,0.0,0.7607049550546872,0.024088916441571094,0.22215826063853342,0.0023026170127972367,0.004250985254394899,0.001,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.0569,0.0569,0.0569,0.0569,0.1035,0.1035,0.1251,0.1251,0.0801,0.0801,0.0801,0.08,0.1,0.17,0.13,0.23,0.08,0.1,0.03,0.03,0.01,0.19,0.2,0.6,0.0
198,53.0,Brewton,Alabama,510,"Escambia County",37789.0,0.9600513398423037,0.03994866015769627,0.6195189076186192,0.020958479980946836,0.32459181243218926,0.002910899997353727,0.034586784514012016,0.001,0.0,0.0,0.0,0.0,0.026701812922717862,0.026701812922717862,0.026701812922717862,0.05897333546218443,0.05897333546218443,0.05897333546218443,0.05897333546218443,0.10318041071873843,0.10318041071873843,0.12167639982448542,0.12167639982448542,0.07813053105422559,0.07813053105422559,0.07813053105422559,0.11,0.09,0.17,0.14,0.1,0.16,0.08,0.07,0.02,0.01,0.14,0.39,0.44,0.02
260,71.0,Bridgeport,Alabama,204,"Jackson County",52419.0,0.9214947118566361,0.07850528814336388,0.9139624945153475,0.029149735782826838,0.036284553310822414,0.005284343463248059,0.016253648486235908,0.001,0.0,0.0,0.0,0.0,0.028344325274907302,0.028344325274907302,0.028344325274907302,0.06097442445464059,0.06097442445464059,0.06097442445464059,0.06097442445464059,0.10287195769485308,0.10287195769485308,0.11837209680611371,0.11837209680611371,0.07622968929453217,0.07622968929453217,0.07622968929453217,0.13,0.09,0.08,0.16,0.22,0.17,0.05,0.06,0.0,0.0,0.11,0.38,0.5,0.0
279,73.0,Brighton,Alabama,228,"Jefferson County",660367.0,0.8844682891963216,0.11553171080367841,0.5375177742073726,0.03791830906147642,0.4305212101755539,0.01638179981737428,0.003331480828084989,0.001,0.0,0.0,0.0,0.0,0.0299216508802367,0.0299216508802367,0.0299216508802367,0.06289609579071091,0.06289609579071091,0.06289609579071091,0.06289609579071091,0.10257574631357057,0.10257574631357057,0.11519893238412475,0.11519893238412475,0.07440428665737867,0.07440428665737867,0.07440428665737867,0.19,0.12,0.2,0.17,0.2,0.05,0.03,0.0,0.01,0.0,0.4,0.35,0.24,0.0
378,93.0,Brilliant,Alabama,68,"Marion County",30168.0,0.9303373668432388,0.06966263315676124,0.9369199151418722,0.02519225669583665,0.043390347387960757,0.0029501458499071862,0.0037456907981967646,0.001,0.0,0.0,0.0,0.0,0.02796762817247803,0.02796762817247803,0.02796762817247803,0.06051549066083591,0.06051549066083591,0.06051549066083591,0.06051549066083591,0.10294269893474592,0.10294269893474592,0.11912991233846555,0.11912991233846555,0.07666563218537167,0.07666563218537167,0.07666563218537167,0.16,0.08,0.19,0.13,0.16,0.13,0.07,0.03,0.01,0.0,0.5,0.15,0.34,0.0
280,73.0,Brookside,Alabama,106,"Jefferson County",660367.0,0.8844682891963216,0.11553171080367841,0.5375177742073726,0.03791830906147642,0.4305212101755539,0.01638179981737428,0.003331480828084989,0.001,0.0,0.0,0.0,0.0,0.0299216508802367,0.0299216508802367,0.0299216508802367,0.06289609579071091,0.06289609579071091,0.06289609579071091,0.06289609579071091,0.10257574631357057,0.10257574631357057,0.11519893238412475,0.11519893238412475,0.07440428665737867,0.07440428665737867,0.07440428665737867,0.08,0.04,0.08,0.1,0.12,0.2,0.13,0.16,0.04,0.01,0.07,0.45,0.38,0.08
478,125.0,Brookwood,Alabama,122,"Tuscaloosa County",203976.0,0.9017654884713042,0.09823451152869578,0.6559889398752794,0.0331705690865592,0.3138359414833118,0.014688002510099227,0.0033729458367651095,0.001,0.0,0.0,0.0,0.0,0.02918479019112244,0.02918479019112244,0.02918479019112244,0.06199837114833931,0.06199837114833931,0.06199837114833931,0.06199837114833931,0.10271412390777043,0.10271412390777043,0.11668130236199076,0.11668130236199076,0.0752570385816353,0.0752570385816353,0.0752570385816353,0.02,0.12,0.11,0.07,0.22,0.14,0.13,0.1,0.04,0.0,0.24,0.3,0.41,0.04
425,109.0,Brundidge,Alabama,163,"Pike County",33046.0,0.8983964026001696,0.10160359739983038,0.582914724928887,0.022150941112388793,0.37015069902560066,0.022332506203473945,0.0069902560067784305,0.001,0.0,0.0,0.0,0.0,0.029328313249232775,0.029328313249232775,0.029328313249232775,0.062173226705051196,0.062173226705051196,0.062173226705051196,0.062173226705051196,0.10268717122080136,0.10268717122080136,0.11639257170283453,0.11639257170283453,0.07509094264818836,0.07509094264818836,0.07509094264818836,0.16,0.09,0.18,0.13,0.15,0.18,0.04,0.03,0.0,0.0,0.12,0.37,0.43,0.06
92,23.0,Butler,Alabama,158,"Choctaw County",13170.0,0.8891262477545049,0.11087375224549512,0.5690205011389522,0.007593014426727411,0.42217160212604404,0.0016704631738800305,0.0018223234624145787,0.001,0.0,0.0,0.0,0.0,0.029723221845658093,0.029723221845658093,0.029723221845658093,0.06265434774154119,0.06265434774154119,0.06265434774154119,0.06265434774154119,0.10261300998203603,0.10261300998203603,0.11559811943256106,0.11559811943256106,0.0746339240142971,0.0746339240142971,0.0746339240142971,0.12,0.09,0.14,0.17,0.12,0.11,0.08,0.11,0.0,0.0,0.24,0.34,0.41,0.0
86,21.0,Calera,Alabama,9,"Chilton County",43943.0,0.9204789315944955,0.07952106840550455,0.870582345310971,0.07703160913000932,0.1052499829324352,0.004392053341829188,0.004915458662358055,0.001,0.0,0.0,0.0,0.0,0.028387597514074495,0.028387597514074495,0.028387597514074495,0.06102714345024569,0.06102714345024569,0.06102714345024569,0.06102714345024569,0.10286383145275596,0.10286383145275596,0.11828504443764824,0.11828504443764824,0.07617961132760863,0.07617961132760863,0.07617961132760863,0.04,0.03,0.15,0.11,0.12,0.19,0.17,0.1,0.04,0.01,0.15,0.42,0.42,0.0
87,117.0,Calera,Alabama,1088,"Shelby County",208713.0,0.9106972672513806,0.08930273274861944,0.8356834504798455,0.058098920527231174,0.12487482811324642,0.021680489475978976,0.0037276068093506395,0.001,0.0,0.0,0.0,0.0,0.02880429641509119,0.02880429641509119,0.02880429641509119,0.06153481182965335,0.06153481182965335,0.06153481182965335,0.06153481182965335,0.10278557813801104,0.10278557813801104,0.1174467558034433,0.1174467558034433,0.07569737527549307,0.07569737527549307,0.07569737527549307,0.04,0.03,0.15,0.11,0.12,0.19,0.17,0.1,0.04,0.01,0.15,0.42,0.42,0.0
498,131.0,Camden,Alabama,121,"Wilcox County",11059.0,0.8932119077497854,0.10678809225021457,0.28347951894384665,0.010127497965457997,0.7064834071796726,0.0012659372456822497,0.0021701781354552855,0.001,0.0,0.0,0.0,0.0,0.02954917272985914,0.02954917272985914,0.02954917272985914,0.062442301987786136,0.062442301987786136,0.062442301987786136,0.062442301987786136,0.10264569526199828,0.10264569526199828,0.1159482604941566,0.1159482604941566,0.07483534705206442,0.07483534705206442,0.07483534705206442,0.22,0.09,0.18,0.13,0.09,0.07,0.05,0.1,0.03,0.0,0.25,0.51,0.16,0.06
472,123.0,"Camp Hill",Alabama,99,"Tallapoosa County",40844.0,0.9124090182912895,0.08759098170871049,0.7053177945353051,0.02357751444520615,0.2733326804426599,0.0050925472529624915,0.003917344040740378,0.001,0.0,0.0,0.0,0.0,0.02873137582079107,0.02873137582079107,0.02873137582079107,0.06144597195068207,0.06144597195068207,0.06144597195068207,0.06144597195068207,0.1027992721463303,0.1027992721463303,0.1175934528675635,0.1175934528675635,0.07578176460176057,0.07578176460176057,0.07578176460176057,0.16,0.12,0.16,0.2,0.14,0.14,0.03,0.02,0.0,0.0,0.16,0.3,0.52,0.0
484,127.0,"Carbon Hill",Alabama,169,"Walker County",65294.0,0.9108965956607524,0.08910340433924757,0.9114160566055074,0.024121665084081232,0.06369651116488498,0.005038747817563635,0.004962171103010996,0.001,0.0,0.0,0.0,0.0,0.028795805024851948,0.028795805024851948,0.028795805024851948,0.06152446668520695,0.06152446668520695,0.06152446668520695,0.06152446668520695,0.10278717276528601,0.10278717276528601,0.11746383824812648,0.11746383824812648,0.0757072021660751,0.0757072021660751,0.0757072021660751,0.15,0.11,0.14,0.1,0.2,0.15,0.05,0.04,0.02,0.0,0.14,0.25,0.59,0.0
281,73.0,Cardiff,Alabama,4,"Jefferson County",660367.0,0.8844682891963216,0.11553171080367841,0.5375177742073726,0.03791830906147642,0.4305212101755539,0.01638179981737428,0.003331480828084989,0.001,0.0,0.0,0.0,0.0,0.0299216508802367,0.0299216508802367,0.0299216508802367,0.06289609579071091,0.06289609579071091,0.06289609579071091,0.06289609579071091,0.10257574631357057,0.10257574631357057,0.11519893238412475,0.11519893238412475,0.07440428665737867,0.07440428665737867,0.07440428665737867,0.53,0.0,0.23,0.0,0.0,0.15,0.07,0.0,0.0,0.0,,,,
129,39.0,Carolina,Alabama,31,"Covington County",37835.0,0.9028955692292485,0.09710443077075148,0.8405973305140743,0.016096207215541166,0.13180917140214088,0.004995374653098982,0.0068455134135060125,0.001,0.0,0.0,0.0,0.0,0.029136648750834014,0.029136648750834014,0.029136648750834014,0.061939719957001996,0.061939719957001996,0.061939719957001996,0.061939719957001996,0.10272316455383398,0.10272316455383398,0.1167781502829466,0.1167781502829466,0.07531275156300196,0.07531275156300196,0.07531275156300196,0.09,0.03,0.19,0.09,0.09,0.25,0.1,0.01,0.11,0.0,0.09,0.04,0.19,0.66
417,107.0,Carrollton,Alabama,96,"Pickens County",20864.0,0.9353167259744875,0.06468327402551255,0.5821990030674846,0.04912768404907975,0.4000191717791411,0.0031154141104294476,0.0024444018404907977,0.001,0.0,0.0,0.0,0.0,0.027755507473486835,0.027755507473486835,0.027755507473486835,0.0602570619219241,0.0602570619219241,0.0602570619219241,0.0602570619219241,0.10298253380779589,0.10298253380779589,0.11955664341601357,0.11955664341601357,0.07691111459054223,0.07691111459054223,0.07691111459054223,0.15,0.15,0.12,0.16,0.13,0.14,0.09,0.02,0.0,0.0,0.25,0.24,0.47,0.01
121,35.0,Castleberry,Alabama,46,"Conecuh County",12672.0,0.9002718528013879,0.09972814719861212,0.5154671717171717,0.017045454545454544,0.46654040404040403,0.0019728535353535355,0.004024621212121212,0.001,0.0,0.0,0.0,0.0,0.029248419070660878,0.029248419070660878,0.029248419070660878,0.06207589083960797,0.06207589083960797,0.06207589083960797,0.06207589083960797,0.1027021748224111,0.1027021748224111,0.11655329778507893,0.11655329778507893,0.07518340234310843,0.07518340234310843,0.07518340234310843,0.18,0.16,0.16,0.15,0.13,0.13,0.04,0.01,0.0,0.0,0.34,0.37,0.28,0.0
78,19.0,"Cedar Bluff",Alabama,198,"Cherokee County",25859.0,0.9299288244535642,0.07007117554643583,0.9264472717429135,0.015391159750957114,0.0472949456668858,0.002784330407208322,0.0059167021153176845,0.001,0.0,0.0,0.0,0.0,0.027985032078278165,0.027985032078278165,0.027985032078278165,0.060536694010860016,0.060536694010860016,0.060536694010860016,0.060536694010860016,0.1029394305956285,0.1029394305956285,0.11909490025567045,0.11909490025567045,0.07664549104556072,0.07664549104556072,0.07664549104556072,0.13,0.06,0.18,0.09,0.18,0.17,0.08,0.04,0.01,0.01,0.25,0.47,0.27,0.0
282,73.0,"Center Point",Alabama,1332,"Jefferson County",660367.0,0.8844682891963216,0.11553171080367841,0.5375177742073726,0.03791830906147642,0.4305212101755539,0.01638179981737428,0.003331480828084989,0.001,0.0,0.0,0.0,0.0,0.0299216508802367,0.0299216508802367,0.0299216508802367,0.06289609579071091,0.06289609579071091,0.06289609579071091,0.06289609579071091,0.10257574631357057,0.10257574631357057,0.11519893238412475,0.11519893238412475,0.07440428665737867,0.07440428665737867,0.07440428665737867,0.08,0.07,0.16,0.1,0.18,0.19,0.1,0.05,0.0,0.02,0.12,0.33,0.48,0.05
79,19.0,Centre,Alabama,392,"Cherokee County",25859.0,0.9299288244535642,0.07007117554643583,0.9264472717429135,0.015391159750957114,0.0472949456668858,0.002784330407208322,0.0059167021153176845,0.001,0.0,0.0,0.0,0.0,0.027985032078278165,0.027985032078278165,0.027985032078278165,0.060536694010860016,0.060536694010860016,0.060536694010860016,0.060536694010860016,0.1029394305956285,0.1029394305956285,0.11909490025567045,0.11909490025567045,0.07664549104556072,0.07664549104556072,0.07664549104556072,0.08,0.06,0.18,0.12,0.13,0.14,0.1,0.1,0.02,0.02,0.17,0.33,0.42,0.07
27,7.0,Centreville,Alabama,194,"Bibb County",22583.0,1.0,0.0,0.7607049550546872,0.024088916441571094,0.22215826063853342,0.0023026170127972367,0.004250985254394899,0.001,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.0569,0.0569,0.0569,0.0569,0.1035,0.1035,0.1251,0.1251,0.0801,0.0801,0.0801,0.07,0.09,0.26,0.08,0.08,0.17,0.11,0.08,0.0,0.0,0.11,0.44,0.42,0.01
495,129.0,Chatom,Alabama,82,"Washington County",16804.0,0.9095105114345597,0.09048948856544026,0.6571649607236373,0.013746726969769103,0.2427993334920257,0.006069983337300642,0.07914782194715544,0.001,0.0,0.0,0.0,0.0,0.028854852212887756,0.028854852212887756,0.028854852212887756,0.06159640445654635,0.06159640445654635,0.06159640445654635,0.06159640445654635,0.10277608409147648,0.10277608409147648,0.11734505082994176,0.11734505082994176,0.0756388682137238,0.0756388682137238,0.0756388682137238,0.1,0.08,0.14,0.08,0.09,0.23,0.15,0.06,0.04,0.0,0.22,0.39,0.38,0.0
446,117.0,Chelsea,Alabama,1000,"Shelby County",208713.0,0.9106972672513806,0.08930273274861944,0.8356834504798455,0.058098920527231174,0.12487482811324642,0.021680489475978976,0.0037276068093506395,0.001,0.0,0.0,0.0,0.0,0.02880429641509119,0.02880429641509119,0.02880429641509119,0.06153481182965335,0.06153481182965335,0.06153481182965335,0.06153481182965335,0.10278557813801104,0.10278557813801104,0.1174467558034433,0.1174467558034433,0.07569737527549307,0.07569737527549307,0.07569737527549307,0.03,0.01,0.06,0.06,0.11,0.15,0.13,0.2,0.1,0.1,0.13,0.27,0.4,0.18
115,33.0,Cherokee,Alabama,99,"Colbert County",54354.0,0.9019216766568814,0.09807832334311861,0.8056628766972072,0.025996246826360526,0.16458770283695773,0.005077823159289105,0.006200095669131987,0.001,0.0,0.0,0.0,0.0,0.029178136574416855,0.029178136574416855,0.029178136574416855,0.06199026498150786,0.06199026498150786,0.06199026498150786,0.06199026498150786,0.10271537341325504,0.10271537341325504,0.11669468768949472,0.11669468768949472,0.07526473865918425,0.07526473865918425,0.07526473865918425,0.14,0.08,0.16,0.12,0.13,0.17,0.11,0.04,0.01,0.0,0.12,0.52,0.33,0.01
391,97.0,Chickasaw,Alabama,559,"Mobile County",415395.0,0.8946345416944221,0.10536545830557786,0.5981367132488354,0.027713381239543085,0.35501630977744075,0.020700778776826877,0.009663091756039433,0.001,0.0,0.0,0.0,0.0,0.029488568523817617,0.029488568523817617,0.029488568523817617,0.06236846728605949,0.06236846728605949,0.06236846728605949,0.06236846728605949,0.10265707633355536,0.10265707633355536,0.11607018022321197,0.11607018022321197,0.074905482905535,0.074905482905535,0.074905482905535,0.14,0.12,0.16,0.14,0.12,0.17,0.08,0.04,0.0,0.0,0.27,0.34,0.32,0.05
463,121.0,Childersburg,Alabama,439,"Talladega County",80862.0,0.9071136678106412,0.09288633218935882,0.6489327496228142,0.022791917093319482,0.3256412158986916,0.0064678093542084045,0.0039820929484801265,0.001,0.0,0.0,0.0,0.0,0.028956957751266686,0.028956957751266686,0.028956957751266686,0.061720800640627724,0.061720800640627724,0.061720800640627724,0.061720800640627724,0.10275690934248512,0.10275690934248512,0.11713964133137195,0.11713964133137195,0.07552070382306461,0.07552070382306461,0.07552070382306461,0.14,0.13,0.17,0.13,0.15,0.12,0.06,0.06,0.0,0.0,0.08,0.4,0.51,0.0
