provider_num,npi,name,address,city,state,zip,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
"361886","1669463360","FAMILY HEALTHCARE, INC-LOGAN","525 EAST FRONT STREET","LOGAN",OH,"431389092","073",39.537411250000005,-82.40096682461211,"7403803730","00-04","21-01",true,,,"05",,
"341870","1700888542","GREENE COUNTY HEALTH CARE INCORPORATED","205 MARTIN LUTHER KING JR PKWY","SNOW HILL",NC,"285800658",,35.4536755,-77.6822343,"2527474199","00-04",,,,,,,
"351805","1689758039","NORTHLAND HEALTH PARTNERS CHC - ROLETTE","401 2ND AVENUE","ROLETTE",ND,"583667029","079",48.661996,-99.846294,"7012463391","00-04","21-01",true,,,"08",,
"351806","1528142981","NORTHLAND HEALTH PARTNERS CHC - MCCLUSKY","122 EAST 2ND STREET, POST OFFICE BOX 618","MCCLUSKY",ND,"584639743","083",47.485831,-100.443184,"7013632296","00-04","21-01",true,,"N711205","08",,
"221802","1578726790","OUTER  CAPE HEALTH SERVICES","ROUTE 6,  P O BOX 1430","WELLFLEET",MA,"026677402","001",41.936423,-70.021074,"5083493131","00-04","21-01",true,,"Y10137","01",,
"221807","1841384013","OUTER CAPE HEALTH SERVICES","HARRY KEMP WAY, P O BOX 613","PROVINCETOWN",MA,"026571618","001",42.055812,-70.185696,"5084879395","00-04","21-01",true,,"Y10137","01",,
"221849","1588616742","DUFFY HEALTH CENTER","94 MAIN STREET","HYANNIS",MA,"026013146","001",41.6562802,-70.27448000204822,"5087719599","00-04","21-01",true,,,"01",,
"111828","1609814219","VALLEY HEALTHCARE SOUTHSIDE MEDICAL","3473 NORTH LUMPKIN ROAD, BUILDING C","COLUMBUS",GA,"319032834","215",32.43205575478831,-84.95341382744631,"7066891331","00-04","21-01",true,,,"04",,
"251852","1033169545","MANTACHIE CLINIC","5500 HIGHWAY 363","MANTACHIE",MS,"388557632","057",34.3242707,-88.4911595,"6012824226","00-04","21-01",true,,,"04",,
"281808","1740491786","GOOD NEIGHBOR COMMUNITY HEALTH CENTER","4321 41ST AVE","COLUMBUS",NE,"686012131",,41.444945,-97.378452,"4025628952","00-04",,,,,,,
"421879","1780627943","CARESOUTH CAROLINA INC","PO BOX 1076 103 KEMPER STREET","LAKE VIEW",SC,"295633115","033",34.6487556,-80.8997995,"8437592189","00-04","21-01",true,,"7981","04",,
"421881","1811930076","CARESOUTH CAROLINA INC","225 MAIN STREET","MCCOLL",SC,"295706128","069",34.66620877555275,-79.54487972070014,"8435235751","00-04","21-01",true,,"7977","04",,
"181837","1588606370","BIG SANDY HEALTH CARE, INC","23 WILLOW DR","AUXIER",KY,"416029259",,37.7370406,-82.7582148,"6068868997","00-04",,,,,,,
"161809","1275656787","PRIMARY HEALTH CARE INC","918 SE 11TH STREET","DES MOINES",IA,"503095324","153",41.579702346938774,-93.59894242857142,"5152822455","00-04","21-01",true,,"I9909","07",,
"161812","1871716498","PRIMARY HEALTH CARE INC","1420 15TH  STREET","DES MOINES",IA,"503093618","153",41.5842666,-93.6366774,"5152845719","00-04","21-01",true,,"I9909","07",,
"141940","1285614867","CHRISTOPHER GREATER AREA RURAL HEALTH PLANNING CORPORATION","9525 GOLD HILL ROAD","SHAWNEETOWN",IL,"629840348",,37.698288,-88.177172,"6182693815","00-04",,,,,,,
"M20515","1962435933","HEALTHFIRST FAMILY CARE CENTER INC","387 QUARRY ST","FALL RIVER",MA,"027231026",,41.6932713,-71.1402431739568,"5086798111","00-04",,,,,,,
"441874","1952562696","CHRIST COMMUNITY HEALTH SERVICES INC","2861 BROAD AVENUE","MEMPHIS",TN,"381122903","157",35.1471483,-89.9656063,"9014580584","00-04","21-01",true,,,"04",,
"441877","1750382164","COMMUNITY HEALTH OF EAST TENNESSEE INC","130 INDEPENDENCE LN","LA FOLLETTE",TN,"377663073",,36.35455165306122,-84.16023334693878,"4235621705","00-04",,,,"3340196",,,
"061809","1972636504","PLAN DE SALUD DEL VALLE","5995 IRIS PARKWAY, POST OFFICE BOX 189","FREDERICK",CO,"805304849","123",40.111752100000004,-104.94277768842879,"3038332050","00-04","21-01",true,,,"08",,
"511811","1710952031","YOUTH HEALTH CENTER","723 NINTH AVENUE","HUNTINGTON",WV,"257012718","011",38.4192496,-82.445154,"3045290645","00-04","21-01",true,,"5118112","03",,
"511841","1629043708","IRONTON HILLS MEDICAL CENTER","401  10TH STREET 4TH FLOOR","COAL GROVE",OH,"456383165","011",38.5034142,-82.6471057,"6145321188","00-04","21-01",true,,"5118411","03",,
"511840","1194790089","A WOMAN'S PLACE","1630 13TH AVENUE","HUNTINGTON",WV,"257013812","011",38.411145700000006,-82.42707714675461,"3046972014","00-04","21-01",true,,"5118401","03",,
"511846","1720054489","STEPPTOWN COMMUNITY HEALTH CENTER","3 ADENDA DRIVE","KERMIT",WV,"256748063","099",37.8437074,-82.4093134,"3043934090","00-04","21-01",true,,"5118461","03",,
"451826","1427071968","SU CLINICA FAMILIAR MATERNITY","1706 TREASURE HILL BLVD","HARLINGEN",TX,"785508911","061",26.1907543,-97.6960599,"5124284345","00-04","21-01",true,,,"06",,
"551940","1689760100","VCC NORTH RIVER","4700 NORTH RIVER ROAD","OCEANSIDE",CA,"920576043","073",33.245351109853345,-117.30991888893627,"7604336880","00-04","21-01",true,,,"09",,
"181840","1982865796","HEALTH POINT FAMILY CARE INC","1100 PIKE STREET","COVINGTON",KY,"410113313","117",39.0841544,-84.51064333245421,"8596558900","00-04","21-01",true,,,"04",,
"181813","1508027319","HEALTH POINT FAMILY CARE INC","103 LANDMARK DRIVE","NEWPORT",KY,"410712203","117",39.0889469,-84.4919524,"6064917679","00-04","21-01",true,,,"04",,
"551929","1821186727","FAMILY HEALTHCARE NETWORK","400 EAST OAK STREET","VISALIA",CA,"932915034",,36.3302284,-119.2920585,"5597414500","00-04",,,,,,,
"331814","1437231693","BRONXCARE DR MARTIN LUTHER KING JR HEALTH CENTER","1265 FRANKLIN AVE","BRONX",NY,"104563501",,40.831306,-73.9028319,"7189018600","00-04",,,,,,,
"141925","1144200825","CHRISTOPHER GREATER AREA RURAL HEALTH PLANNING CORPORATION","1401 US HIGHWAY 45 N","ELDORADO",IL,"629301278",,37.8136583,-88.4381029,"6182732951","00-04",,,,,,,
"171821","1972794402","COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC","101 W SYCAMORE ST","COLUMBUS",KS,"667251276",,37.172945,-94.842692,"6202492101","00-04",,,,"110931",,,
"421878","1194710426","REGENESIS COMMUNITY HEALTH CENTER","750 SOUTH CHURCH STREET","SPARTANBURG",SC,"293065348","083",34.932983,-81.93171448436479,"8645822411","00-04","21-01",true,,,"04",,
"261860","1598762593","DOUGLAS CO COMMUNITY HEALTH CARE CLINI","201 S ELM STREET, PO BOX 216","GAINESVILLE",MO,"656559998","153",36.6032197,-92.4311006,"4176792568","00-04","21-01",true,,,"07",,
"261859","1912904145","DOUGLAS COUNTY PUBLIC HEALTH SERVICES GROUP, INC.","504 NW 10TH AVENUE","AVA",MO,"65608",,36.9519236,-92.6600096,"4176834831","00-04",,,,,,,
"141928","1104905702","MELROSE PARK FAMILY HEALTH CENTER","8321 W NORTH AVENUE","MELROSE PARK",IL,"601601605","031",41.900299,-87.8569745,"7086812298","00-04","21-01",true,,,"05",,
"501876","1972721710","COLUMBIA BASIN HEALTH ASSOCIATION","475 N 14TH AVE","OTHELLO",WA,"993441226",,46.83158941636828,-119.15446325697336,"5094886644","00-04",,,,,,,
"331868","1619136140","OPEN DOOR FAMILY MEDICAL CENTER INC","300 N BROADWAY","SLEEPY HOLLOW",NY,"105912370",,41.0864451,-73.8586491,"9146314141","00-04",,,,"331868",,,
"231865","1780784439","CENTER FOR FAMILY HEALTH INC","720 W FRANKLIN ST","JACKSON",MI,"492011266","075",42.243844555555555,-84.41997355555556,"5177842895","00-04","21-01",true,,,"05",,
,"1588722300","CENTER FOR FAMILY HEALTH","500 N JACKSON ST","JACKSON",MI,"492011223",,42.252431,-84.40898,"5177485500","00-04",,,,,,,
"101939","1215963335","MCR HEALTH INC","1949 NORTHGATE BLVD","SARASOTA",FL,"342342143",,27.37218564791711,-82.53194428795739,"9413737844","00-04",,,,,,,
"441852","1669472460","RURAL HEALTH SERVICES CONSORTIUM OF UPPER EAST TENNESSEE INC","1861 MAIN ST","SNEEDVILLE",TN,"378693645",,36.53667730253687,-83.21004335471547,"4237332131","00-04",,,,"3703865",,,
"491818","1508999293","PENINSULA INSTITUTE FOR COMMUNITY,THE","4714 MARSHALL AVENUE","NEWPORT NEWS",VA,"236072247","700",36.998076850000004,-76.42407703610029,"8042448560","00-04","21-01",true,,"C00908","03",,
"491854","1124097621","DAILY PLANET INC","517 WEST GRACE STREET","RICHMOND",VA,"232204911","760",37.54743688344957,-77.44737517828786,"8047832505","00-04","21-01",true,,"C06307","03",,
"251919","1396842027","GREATER MERIDIAN HEALTH CLINIC, INC.","105 FELIX LONG ST","STARKVILLE",MS,"397598608",,33.4503998,-88.8183872,"6623232911","00-04",,,,,,,
"241807","1225101405","OPEN CITIES HEALTH CENTER INC","409 N DUNLAP STREET","SAINT PAUL",MN,"551044201",,44.9533469,-93.14958807808182,"6512909200","00-04",,,,,,,
"241825","1376769778","OPEN CITIES HEALTH CENTER INC","916 RICE STREET","SAINT PAUL",MN,"551175425",,44.96875345454546,-93.10583918181818,"6512909200","00-04",,,,,,,
"451846","1295746402","SOUTH PLAINS RURAL HEALTH SVCS INC","1000 FARM MARKET ROAD","LEVELLAND",TX,"793366235",,33.5873164,-102.37796,"8068947842","00-04",,,,"00H37N",,,
"341871","1366488280","AGAPE COMMUNITY HEALTH CLINIC","118 WEST MLK JR DRIVE","WASHINGTON",NC,"278894906","013",35.8725573,-76.6215245,"2529400602","00-04","21-01",true,,"2321587","04",,
"241805","1811999162","INDIAN HEALTH BOARD OF MINNEAPOLIS INC","1315 E 24TH ST","MINNEAPOLIS",MN,"554043975",,44.95904685714286,-93.255832,"6127219800","00-04",,,"F49177",,,,
"231887","1669530986","FERGUSON ADULT HEALTH CENTER","100 CHERRY STREET SE","GRAND RAPIDS",MI,"495034526","081",42.959471,-85.666483,"6162357272","00-04","21-01",true,,,"05",,
"481801","1437215134","FREDERIKSTED HEALTH CARE, INC.","516 STRAND ST","FREDERIKSTED",VI,"008403533",,17.7105013,-64.88295132667932,"3407720260","00-04",,,,"0057045",,,
"361824","1497746101","HARTWELL MEDICAL CENTER","S R 93 NORTH","MC ARTHUR",OH,"456519006","163",40.3914871,-82.4803597,"6145965249","00-04","21-01",true,,,"05",,
"361826","1942291794","ROSS COUNTY AMBULATORY CLINIC","425 CHESTNUT STREET","CHILLICOTHE",OH,"456011104","141",39.336489,-82.995704,"6147734366","00-04","21-01",true,,,"05",,
"361825","1255322962","LINCOLN PARK MEDICAL CENTER","409 LINCOLN PARK DRIVE","NEW LEXINGTON",OH,"437649081","127",39.7212883,-82.2037817,"6143424192","00-04","21-01",true,,,"05",,
"441883","1043457161","CHEROKEE HEALTH SYSTEMS","815 W 5TH NORTH ST","MORRISTOWN",TN,"378143810",,36.21348029835584,-83.30403312842535,"4235865032","00-04",,,,,,,
"441884","1558508671","CHEROKEE HEALTH SYSTEMS","1596 HIGHWAY 33 S","NEW TAZEWELL",TN,"378257104",,36.42548445,-83.63430114083116,"4236268271","00-04",,,,,,,
"441885","1437396553","CHEROKEE HEALTH SYSTEMS","10731 CHAPMAN HWY","SEYMOUR",TN,"378654765",,35.87701225,-83.77304509346965,"8655730698","00-04",,,,,,,
"441880","1497992309","CHEROKEE HEALTH SYSTEMS","501 ADESA BLVD","LENOIR CITY",TN,"377716719",,35.7972998,-84.2560299,"8659868082","00-04",,,,,,,
"441881","1336386440","CHEROKEE HEALTH SYSTEMS","880 RUTLEDGE PIKE","BLAINE",TN,"377092317",,36.153165519999995,-83.70528288,"8659334110","00-04",,,,,,,
"441879","1831336940","CHEROKEE HEALTH SYSTEMS","1285 HIGHWAY 11W","BEAN STATION",TN,"377085810",,36.3447455,-83.3247561,"8659934300","00-04",,,,,,,
"211833","1699942748","THREE LOWER COUNTIES COMMUNITY SERVICES INC","1104 HEALTHWAY DR","SALISBURY",MD,"218044469",,38.37028154972907,-75.5790568763153,"4102191100","00-04",,,,,,,
"491811","1437378031","IVORY MEDICAL CENTER, INC","8575 IVOR ROAD","IVOR",VA,"238663108","175",36.901517437500004,-76.903870125,"8048596161","00-04","21-01",true,,"C01681","03",,
"161815","1982753273","PRIMARY  HEALTH CENTER","412 E CHURCH STREET","MARSHALLTOWN",IA,"501582947","127",42.04786590282478,-92.905139614315,"6417534021","00-04","21-01",true,,"I9909","07",,
"191834","1417999327","ST CHARLES COMMUNITY HEALTH CENTER INC","843 MILLING AVENUE","LULING",LA,"700704442","089",29.92418958978242,-90.36936840307763,"9857855800","00-04","21-01",true,,"5CD42","06",,
"411801","1417959867","PRAIRIE HEALTH CENTER","355 PRAIRIE AVE","PROVIDENCE",RI,"029051928","007",41.804460545454546,-71.41446281818182,"4014440570","00-04","21-01",true,,,"01",,
"411817","1821090358","OLNEYVILLE HEALTH CENTER","100 CURTIS ST","PROVIDENCE",RI,"029093623","007",41.822847,-71.451536,"4014440540","00-04","21-01",true,,,"01",,
"411818","1669474102","CAPITOL HILL HEALTH CENTER","40 CANDACE ST","PROVIDENCE",RI,"029083747","007",41.835597,-71.422581,"4014440550","00-04","21-01",true,,,"01",,
"411820","1508868035","CENTRAL HEALTH CENTER","239 CRANSTON ST","PROVIDENCE",RI,"029072406","007",41.81405585,-71.42753124303692,"4014440580","00-04","21-01",true,,"709001361","01",,
"251932","1790701944","FAMILY HEALTH CARE CLINIC INC","1307-B AIRPORT ROAD N","FLOWOOD",MS,"392328897","121",32.3092861,-90.1386811,"6019363485","00-04","21-01",true,,,"04",,
"471813","1407843543","ALBURG HEALTH CENTER","INDUSTRIAL PARK","ALBURG",VT,"054404057","013",44.9757551,-73.2975411,"8027964414","00-04","21-01",true,,"CK1568","01",,
"101949","1538163043","EAST POINT MEDICAL CENTER","158 US HIGHWAY 98","EASTPOINT",FL,"323283304",,29.752006,-84.86847462192176,"8506708585","00-04",,,,,,,
"341875","1720030232","RURAL HEALTH GROUP INC","2066 HWY 125","ROANOKE RAPIDS",NC,"278709436",,36.4610756,-77.6548026,"2525365000","00-04",,,,,,,
"331179","1144203498","CHARLES B. WANG COMMUNITY HEALTH CENTER, INC.","268 CANAL ST","NEW YORK",NY,"100133599",,40.7187647,-74.0012829,"2123796999","00-04",,,,,,,
"391931","1285628826","RESOURCES FOR HUMAN DEVELOPMENT-THE HEALTH ANNEX","5803 KINGSESSING AVENUE","PHILADELPHIA",PA,"191424248","101",39.93462169387755,-75.22746610204081,"2158439720","00-04","21-01",true,,"391931","03",,
"331179","1144203498","CHARLES B. WANG COMMUNITY HEALTH CENTER, INC.","268 CANAL ST","FLUSHING",NY,"113546533",,40.7654301,-73.8174291,"2123796999","00-04",,,,,,,
"061852","1992965420","M C P N - JEFFCO CLINIC","8500 WEST COLFAX AVENUE","LAKEWOOD",CO,"802154011","059",39.740109833333335,-105.09194557142858,"3032399964","00-04","21-01",true,,,"08",,
"061834","1255591780","METRO COMMUNITY PROVIDER NETWORK INC","3292 PEORIA STREET","AURORA",CO,"800101517",,39.76366555,-104.84539646769706,"3033436642","00-04",,,,,,,
"491838","1053538421","WAVERLY MEDICAL CENTER","344 WEST MAIN STREET","WAVERLY",VA,"238903235","183",37.03582826664822,-77.09628423349017,"8048348871","00-04","21-01",true,,"C05276","03",,
"061891","1144489675","M C P N - PARKER PLACE CLINIC","2600 SOUTH PARKER PLACE, 2-100","AURORA",CO,"800145038","005",41.7571701,-88.3147539,"3037528070","00-04","21-01",true,,,"08",,
"061886","1841458882","M C P N - ENGLEWOOD HEALTH CENTER","3701 SOUTH BROADWAY","ENGLEWOOD",CO,"801103529","005",39.649319,-104.987793,"3037880782","00-04","21-01",true,,,"08",,
"361887","1659362374","HOPEWELL HEALTH CENTERS INC","1950 MOUNT SAINT MARY'S DRIVE","NELSONVILLE",OH,"457641280","009",39.458681,-82.2318156,"7407972352","00-04","21-01",true,,,"05",,
"421885","1053596536","NEW HORIZON FAMILY HEALTH SERVICES-GREER","111-A BERRY AVENUE","GREER",SC,"296571307","045",34.9462181,-82.2235736,"8648012035","00-04","21-01",true,,,"04",,
"111871","1013951706","MLK KING JR ELEMENTARY SCHOOL CLINIC","1073 WOODLAND HIGHWAY","TALBOTTON",GA,"318272037","263",32.6776372,-84.5393664,"7066652585","00-04","21-01",true,,,"04",,
"421880","1457398521","CARESOUTH CAROLINA INC","999 CHERAW STREET","BENNETTSVILLE",SC,"295122420","069",34.632733,-79.697076,"8434792341","00-04","21-01",true,,"7977","04",,
"201836","1588823769","HEALTH ACCESS NETWORK - WEST ENFIELD","47 BRIDGE STREET","WEST ENFIELD",ME,"04493",,45.2376331,-68.6471536,"2077946700","00-04",,,,"MM9709",,,
"MM9711","1568621654","HEALTH ACCESS NETWORK INC","175 WEST BROADWAY","LINCOLN",ME,"044574000",,45.360617000000005,-68.52237555892602,"2077946700","00-04",,,,,,,
"471812","1184611378","ENOSBURG HEALTH CENTER","382 MAIN STREET","ENOSBURG FALLS",VT,"054505990","011",44.90805122222223,-72.80458718518518,"8029335831","00-04","21-01",true,,"CK1568","01",,
"471807","1750380531","RICHFORD HEALTH CENTER","44 MAIN STREET, SUITE 200","RICHFORD",VT,"054761141","011",44.995675,-72.67272650000001,"8028483829","00-04","21-01",true,,"VN0879","01",,
"341873","1639294309","GOSHEN MEDICAL CENTER BEULAVILLE","119 CROSSOVER ROAD","BEULAVILLE",NC,"285188801","061",34.92946535,-77.76969622806908,"9102983125","00-04","21-01",true,,,"04",,
"521819","1285741306","FOREST COUNTY POTAEATOMI HLTH WELLNESS","5415 EVERBODYS ROAD","CRANDON",WI,"545208631","041",45.571907,-88.902892,"7154787300","00-04","21-01",true,,"000023040","05",,
"551851","1518183904","CLINICAS DEL CAMINO REAL INC","450 W CLARA ST","OXNARD",CA,"930338363",,34.15110096381052,-119.18225626907704,"8054880210","00-04",,,,,,,
"011905","1093862237","NORTHEAST ALABAMA HEALTH SERVICES, INC.","21680 AL HIGHWAY 79","SCOTTSBORO",AL,"357685904",,34.6731323,-86.0338765,"2565873050","00-04",,,,,,,
"011869","1528115607","NORTHEAST ALABAMA HEALTH SERVICES, INC.","70 FREEDOM DRIVE","SCOTTSBORO",AL,"357693763",,34.6731323,-86.0338765,"2565745508","00-04",,,,,,,
"011853","1457418659","NORTHEAST ALABAMA HEALTH SERVICES, INC.","60 MAIN ST N","SECTION",AL,"357717168",,34.58657000408999,-85.989055,"2562283471","00-04",,,,,,,
"151824","1467483255","ECHO COMMUNITY HEALTH DIABETES MANAGEMENT CENTER","25 W DIVISION STREET","EVANSVILLE",IN,"477101374","163",37.97750475037376,-87.56450693224001,"8124364501","00-04","21-01",true,,"637650","05",,
"171817","1184739443","WE CARE PROJECT INC","1905 19TH ST.","GREAT BEND",KS,"675302502",,38.37070291836734,-98.76399991836735,"6207925700","00-04",,,,"160510",,,
"121818","1245269976","HLH KAUA'I COMMUNITY HEALTH CENTER","4643 B WAIMEA CANYON DRIVE","WAIMEA",HI,"96796","007",21.992453,-159.674102,"8083381855","00-04","21-01",true,,"H53975","09",,
"241828","1548340813","CEDAR RIVERSIDE PEOPLES CENTER","425 20TH AVENUE SOUTH","MINNEAPOLIS",MN,"554544400",,44.9691496,-93.2438474,"6123324973","00-04",,,,,,,
"411804","1700041001","THUNDERMIST HEALTH CTR OF SO COUNTY","ONE RIVER ST","WAKEFIELD",RI,"028793214","009",41.437324,-71.5014469,"4017674163","00-04","21-01",true,,"709000181","01",,
"051876","1780665877","SAN DIEGO FAMILY CARE","6973 LINDA VISTA RD","SAN DIEGO",CA,"921116342",,32.787292839206486,-117.16976730838795,"8582799676","00-04",,,,,,,
"451845","1376656207","LAMESA PRIMARY HEALTH CLINIC","1502 NORTH AVENUE K","LAMESA",TX,"793313040",,32.7432586122449,-101.96564838775511,"8068723069","00-04",,,,"00F17E",,,
"551946","1821170044","RAVENSWOOD FAMILY HEALTH CENTER","1798A BAY ROAD","EAST PALO ALTO",CA,"943031312","081",37.4712232,-122.1433673,"6503307409","00-04","21-01",true,,"551946","09",,
"211841","1366425266","WALNUT STREET COMMUNITY HEALTH CENTER, INC.","201 S CLEVELAND AVE STE 200","HAGERSTOWN",MD,"217405745",,39.63619528629314,-77.71040161474325,"3017453777","00-04",,,,,,,
"461829","1689754475","CACHE VALLEY COMMUNITY HEALTH CENTER SOUTH","517 WEST 100 NORTH SUITE 110","GARDEN CITY",UT,"840280328","005",41.946878,-111.393539,"4352456988","00-04","21-01",true,,"20008090","08",,
"551971","1477649119","WATTS HEALTH CENTER","10300 COMPTON AVENUE","LOS ANGELES",CA,"900023628","037",33.942358,-118.24539571604207,"3235683059","00-04","21-01",true,,"551971","09",,
"251924","1104814359","COASTAL FAMILY HEALTH CENTER VANCLEAVE","10828 HIGHWAY 57","VANCLEAVE",MS,"395658264","059",30.54193,-88.6716867736842,"2288264711","00-04","21-01",true,,,"04",,
"251922","1508897000","COASTAL FAMILY HEALTH CENTER MOSS POINT HIGH SCHOO","4924 CHURCH STREET","MOSS POINT",MS,"395632600","059",30.4131317,-88.55308557569124,"2284747103","00-04","21-01",true,,,"04",,
"361838","1861513343","SOUTH SIDE COMMUNITY HEALTH CENTER","732 SOUTH AVENUE","TOLEDO",OH,"436092768","095",41.6308903877551,-83.55746608163265,"4196972704","00-04","21-01",true,,,"05",,
"361823","1518089762","CORDELIA MARTIN HEALTH CENTER","905 NEBRASKA AVE","TOLEDO",OH,"436048540","095",41.64544151020408,-83.56550818367347,"4192557883","00-04","21-01",true,,,"05",,
"461821","1093863342","WAYNE COMMUNITY HEALTH CENTERS, INC.","30 SOUTH HWY 95","HANKSVILLE",UT,"84734",,38.3737755,-110.706401,"4354253744","00-04",,,,,,,
"491827","1346227584","TRI-AREA HEALTH CLINIC","14558 DANVILLE PIKE","LAUREL FORK",VA,"243523982","035",36.717778800000005,-80.50868391004974,"7033982292","00-04","21-01",true,,"C01125","03",,
"261831","1023285624","FAMILY CARE HEALTH CENTERS","4352 MANCHESTER AVE","SAINT LOUIS",MO,"631102138",,38.6319657,-90.2428756,"3144811616","00-04",,,,"26-1831",,,
"441886","1326142563","HANCOCK COUNTY ELEMENTARY SCHOOL BHC","386C COURT STREET","SNEEDVILLE",TN,"378693860","067",36.531239,-83.2190591,"4237332121","00-04","21-01",true,,"3709292","04",,
"051827","1396961884","CLINICAS DEL CAMINO REAL INC","650 META ST","OXNARD",CA,"930307182",,34.19566708163266,-119.17587914285714,"8054875351","00-04",,,,,,,
"281830","1952330649","ONE WORLD COMMUNITY HEALTH CENTERS INC","4910 S 30TH STREET","OMAHA",NE,"68107","055",41.211703952013835,-95.95777706657103,"4025028842","00-04","21-01",true,,,"07",,
